State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Virginia,2020-06-20,25293,2020-06-13,375579,3739821,10.04
Virginia,2020-06-27,31955,2020-06-20,366714,3739821,9.81
Virginia,2020-07-04,31825,2020-06-27,378607,3739821,10.12
Virginia,2020-07-11,32292,2020-07-04,372070,3751738,9.92
Virginia,2020-07-18,37946,2020-07-11,357098,3751738,9.52
Virginia,2020-07-25,42966,2020-07-18,344826,3751738,9.19
Virginia,2020-08-01,23918,2020-07-25,331401,3751738,8.83
Virginia,2020-08-08,13265,2020-08-01,264410,3751738,7.05
Virginia,2020-08-15,15151,2020-08-08,265225,3751738,7.07
Virginia,2020-08-22,11436,2020-08-15,249745,3751738,6.66
Virginia,2020-08-29,10305,2020-08-22,233467,3751738,6.22
Virginia,2020-09-05,11135,2020-08-29,217485,3751738,5.80
Virginia,2020-09-12,10100,2020-09-05,201616,3751738,5.37
Virginia,2020-09-19,10582,2020-09-12,188195,3751738,5.02
Virginia,2020-09-26,9377,2020-09-19,173717,3751738,4.63
Virginia,2020-10-03,10843,2020-09-26,160764,3751738,4.29
Virginia,2020-10-10,9110,2020-10-03,142220,3762558,3.78
Virginia,2020-10-17,11365,2020-10-10,129300,3762558,3.44
Virginia,2020-10-24,12352,2020-10-17,127621,3762558,3.39
Virginia,2020-10-31,10350,2020-10-24,99711,3762558,2.65
Washington,2019-01-05,9956,2018-12-29,67109,3250258,2.06
Washington,2019-01-12,9142,2019-01-05,67157,3270406,2.05
Washington,2019-01-19,7031,2019-01-12,64279,3270406,1.97
Washington,2019-01-26,6485,2019-01-19,63194,3270406,1.93
Washington,2019-02-02,6622,2019-01-26,61958,3270406,1.89
Washington,2019-02-09,11176,2019-02-02,61358,3270406,1.88
Washington,2019-02-16,12451,2019-02-09,68046,3270406,2.08
Washington,2019-02-23,7360,2019-02-16,73334,3270406,2.24
Washington,2019-03-02,6175,2019-02-23,67348,3270406,2.06
Washington,2019-03-09,7071,2019-03-02,64600,3270406,1.98
Washington,2019-03-16,5787,2019-03-09,62889,3270406,1.92
Washington,2019-03-23,5405,2019-03-16,59676,3270406,1.82
Washington,2019-03-30,5470,2019-03-23,56335,3270406,1.72
Washington,2019-04-06,6299,2019-03-30,53624,3270406,1.64
Washington,2019-04-13,6939,2019-04-06,52581,3288861,1.60
Washington,2019-04-20,5748,2019-04-13,51556,3288861,1.57
Washington,2019-04-27,5335,2019-04-20,49451,3288861,1.50
Washington,2019-05-04,5266,2019-04-27,47600,3288861,1.45
Washington,2019-05-11,5123,2019-05-04,46218,3288861,1.41
Washington,2019-05-18,5513,2019-05-11,45093,3288861,1.37
Washington,2019-05-25,5499,2019-05-18,45044,3288861,1.37
Washington,2019-06-01,4908,2019-05-25,44252,3288861,1.35
Washington,2019-06-08,5426,2019-06-01,43910,3288861,1.34
Washington,2019-06-15,4886,2019-06-08,42773,3288861,1.30
Washington,2019-06-22,5408,2019-06-15,41773,3288861,1.27
Washington,2019-06-29,5626,2019-06-22,41972,3288861,1.28
Washington,2019-07-06,5547,2019-06-29,41599,3288861,1.26
Washington,2019-07-13,6312,2019-07-06,44130,3305734,1.33
Washington,2019-07-20,4671,2019-07-13,43338,3305734,1.31
Washington,2019-07-27,4656,2019-07-20,42764,3305734,1.29
Washington,2019-08-03,5632,2019-07-27,42965,3305734,1.30
Washington,2019-08-10,5490,2019-08-03,43284,3305734,1.31
Washington,2019-08-17,5032,2019-08-10,43539,3305734,1.32
Washington,2019-08-24,4780,2019-08-17,43229,3305734,1.31
Washington,2019-08-31,4944,2019-08-24,42522,3305734,1.29
Washington,2019-09-07,5060,2019-08-31,40665,3305734,1.23
Washington,2019-09-14,5428,2019-09-07,40889,3305734,1.24
Washington,2019-09-21,5319,2019-09-14,40830,3305734,1.24
Washington,2019-09-28,5306,2019-09-21,40741,3305734,1.23
Washington,2019-10-05,6096,2019-09-28,40842,3305734,1.24
Washington,2019-10-12,6400,2019-10-05,41027,3317884,1.24
Washington,2019-10-19,6254,2019-10-12,42101,3317884,1.27
Washington,2019-10-26,6375,2019-10-19,43371,3317884,1.31
Washington,2019-11-02,6953,2019-10-26,44478,3317884,1.34
Washington,2019-11-09,7832,2019-11-02,46326,3317884,1.40
Washington,2019-11-16,7619,2019-11-09,48374,3317884,1.46
Washington,2019-11-23,8393,2019-11-16,51224,3317884,1.54
Washington,2019-11-30,7896,2019-11-23,52829,3317884,1.59
Washington,2019-12-07,10123,2019-11-30,59916,3317884,1.81
Washington,2019-12-14,7359,2019-12-07,59316,3317884,1.79
Washington,2019-12-21,8896,2019-12-14,60383,3317884,1.82
Washington,2019-12-28,10106,2019-12-21,61333,3317884,1.85
Washington,2020-01-04,10024,2019-12-28,70363,3317884,2.12
Washington,2020-01-11,9069,2020-01-04,70214,3333838,2.11
Washington,2020-01-18,9079,2020-01-11,65903,3333838,1.98
Washington,2020-01-25,8072,2020-01-18,67705,3333838,2.03
Washington,2020-02-01,6619,2020-01-25,65260,3333838,1.96
Washington,2020-02-08,7161,2020-02-01,64144,3333838,1.92
Washington,2020-02-15,6311,2020-02-08,61819,3333838,1.85
Washington,2020-02-22,5585,2020-02-15,59819,3333838,1.79
Washington,2020-02-29,5770,2020-02-22,58586,3333838,1.76
Washington,2020-03-07,6616,2020-02-29,56513,3333838,1.70
Washington,2020-03-14,14240,2020-03-07,55588,3333838,1.67
Washington,2020-03-21,129909,2020-03-14,62623,3333838,1.88
Washington,2020-03-28,182849,2020-03-21,158025,3333838,4.74
Washington,2020-04-04,171252,2020-03-28,309411,3333838,9.28
Washington,2020-04-11,144455,2020-04-04,442936,3351028,13.22
Washington,2020-04-18,83475,2020-04-11,535185,3351028,15.97
Washington,2020-04-25,139505,2020-04-18,573374,3351028,17.11
Washington,2020-05-02,102216,2020-04-25,604048,3351028,18.03
Washington,2020-05-09,110831,2020-05-02,739795,3351028,22.08
Washington,2020-05-16,140119,2020-05-09,1045456,3351028,31.20
Washington,2020-05-23,49436,2020-05-16,593287,3351028,17.70
Washington,2020-05-30,31929,2020-05-23,479768,3351028,14.32
Washington,2020-06-06,30677,2020-05-30,438156,3351028,13.08
Washington,2020-06-13,30217,2020-06-06,410204,3351028,12.24
Washington,2020-06-20,30793,2020-06-13,418459,3351028,12.49
Washington,2020-06-27,33266,2020-06-20,416604,3351028,12.43
Washington,2020-07-04,29506,2020-06-27,380975,3351028,11.37
Washington,2020-07-11,45622,2020-07-04,387558,3383128,11.46
Washington,2020-07-18,33361,2020-07-11,375988,3383128,11.11
Washington,2020-07-25,30653,2020-07-18,356149,3383128,10.53
Washington,2020-08-01,26486,2020-07-25,347205,3383128,10.26
Washington,2020-08-08,22991,2020-08-01,308568,3383128,9.12
Washington,2020-08-15,24005,2020-08-08,299672,3383128,8.86
Washington,2020-08-22,21404,2020-08-15,284224,3383128,8.40
Washington,2020-08-29,22286,2020-08-22,277631,3383128,8.21
Washington,2020-09-05,24459,2020-08-29,271917,3383128,8.04
Washington,2020-09-12,21168,2020-09-05,263245,3383128,7.78
Washington,2020-09-19,23105,2020-09-12,254002,3383128,7.51
Washington,2020-09-26,21002,2020-09-19,236928,3383128,7.00
Washington,2020-10-03,18528,2020-09-26,208017,3383128,6.15
Washington,2020-10-10,25631,2020-10-03,190215,3403434,5.59
Washington,2020-10-17,19980,2020-10-10,177627,3403434,5.22
Washington,2020-10-24,18025,2020-10-17,165664,3403434,4.87
Washington,2020-10-31,18863,2020-10-24,160730,3403434,4.72
West Virginia,2019-01-05,1401,2018-12-29,12347,661070,1.87
West Virginia,2019-01-12,2777,2019-01-05,14088,663426,2.12
West Virginia,2019-01-19,1859,2019-01-12,14028,663426,2.11
West Virginia,2019-01-26,1427,2019-01-19,13782,663426,2.08
West Virginia,2019-02-02,1432,2019-01-26,14757,663426,2.22
West Virginia,2019-02-09,1303,2019-02-02,14999,663426,2.26
West Virginia,2019-02-16,1095,2019-02-09,14366,663426,2.17
West Virginia,2019-02-23,971,2019-02-16,14348,663426,2.16
West Virginia,2019-03-02,904,2019-02-23,14270,663426,2.15
West Virginia,2019-03-09,871,2019-03-02,13428,663426,2.02
West Virginia,2019-03-16,840,2019-03-09,13532,663426,2.04
West Virginia,2019-03-23,740,2019-03-16,12568,663426,1.89
West Virginia,2019-03-30,647,2019-03-23,11545,663426,1.74
West Virginia,2019-04-06,678,2019-03-30,10966,663426,1.65
West Virginia,2019-04-13,958,2019-04-06,10007,666414,1.50
West Virginia,2019-04-20,801,2019-04-13,9800,666414,1.47
West Virginia,2019-04-27,932,2019-04-20,9687,666414,1.45
West Virginia,2019-05-04,881,2019-04-27,9567,666414,1.44
West Virginia,2019-05-11,747,2019-05-04,8920,666414,1.34
West Virginia,2019-05-18,790,2019-05-11,8666,666414,1.30
West Virginia,2019-05-25,835,2019-05-18,8671,666414,1.30
West Virginia,2019-06-01,864,2019-05-25,8877,666414,1.33
West Virginia,2019-06-08,881,2019-06-01,8588,666414,1.29
West Virginia,2019-06-15,935,2019-06-08,8866,666414,1.33
West Virginia,2019-06-22,880,2019-06-15,8652,666414,1.30
West Virginia,2019-06-29,793,2019-06-22,8904,666414,1.34
West Virginia,2019-07-06,616,2019-06-29,8463,666414,1.27
West Virginia,2019-07-13,1261,2019-07-06,9381,669336,1.40
West Virginia,2019-07-20,905,2019-07-13,9269,669336,1.38
West Virginia,2019-07-27,893,2019-07-20,8989,669336,1.34
West Virginia,2019-08-03,766,2019-07-27,8649,669336,1.29
West Virginia,2019-08-10,794,2019-08-03,8416,669336,1.26
West Virginia,2019-08-17,802,2019-08-10,8211,669336,1.23
West Virginia,2019-08-24,841,2019-08-17,7974,669336,1.19
West Virginia,2019-08-31,816,2019-08-24,7670,669336,1.15
West Virginia,2019-09-07,919,2019-08-31,7644,669336,1.14
West Virginia,2019-09-14,927,2019-09-07,7838,669336,1.17
West Virginia,2019-09-21,865,2019-09-14,7823,669336,1.17
West Virginia,2019-09-28,901,2019-09-21,7985,669336,1.19
West Virginia,2019-10-05,1222,2019-09-28,8319,669336,1.24
West Virginia,2019-10-12,1482,2019-10-05,8486,670192,1.27
West Virginia,2019-10-19,1137,2019-10-12,8899,670192,1.33
West Virginia,2019-10-26,1343,2019-10-19,9318,670192,1.39
West Virginia,2019-11-02,1364,2019-10-26,9761,670192,1.46
West Virginia,2019-11-09,1360,2019-11-02,10125,670192,1.51
West Virginia,2019-11-16,1354,2019-11-09,10804,670192,1.61
West Virginia,2019-11-23,1429,2019-11-16,11400,670192,1.70
West Virginia,2019-11-30,992,2019-11-23,11262,670192,1.68
West Virginia,2019-12-07,2110,2019-11-30,14014,670192,2.09
West Virginia,2019-12-14,2507,2019-12-07,14518,670192,2.17
West Virginia,2019-12-21,1759,2019-12-14,14267,670192,2.13
West Virginia,2019-12-28,1261,2019-12-21,14003,670192,2.09
West Virginia,2020-01-04,1564,2019-12-28,15887,670192,2.37
West Virginia,2020-01-11,2638,2020-01-04,18026,670051,2.69
West Virginia,2020-01-18,1895,2020-01-11,17681,670051,2.64
West Virginia,2020-01-25,1290,2020-01-18,16745,670051,2.50
West Virginia,2020-02-01,1364,2020-01-25,16905,670051,2.52
West Virginia,2020-02-08,1206,2020-02-01,16588,670051,2.48
West Virginia,2020-02-15,1172,2020-02-08,16856,670051,2.52
West Virginia,2020-02-22,1207,2020-02-15,17355,670051,2.59
West Virginia,2020-02-29,1108,2020-02-22,16797,670051,2.51
West Virginia,2020-03-07,1033,2020-02-29,16110,670051,2.40
West Virginia,2020-03-14,865,2020-03-07,15394,670051,2.30
West Virginia,2020-03-21,3536,2020-03-14,14154,670051,2.11
West Virginia,2020-03-28,14523,2020-03-21,21145,670051,3.16
West Virginia,2020-04-04,14494,2020-03-28,36690,670051,5.48
West Virginia,2020-04-11,14944,2020-04-04,48597,667871,7.28
West Virginia,2020-04-18,46755,2020-04-11,96128,667871,14.39
West Virginia,2020-04-25,29818,2020-04-18,146566,667871,21.95
West Virginia,2020-05-02,13227,2020-04-25,110377,667871,16.53
West Virginia,2020-05-09,6045,2020-05-02,107405,667871,16.08
West Virginia,2020-05-16,5026,2020-05-09,98794,667871,14.79
West Virginia,2020-05-23,4904,2020-05-16,93086,667871,13.94
West Virginia,2020-05-30,4685,2020-05-23,84610,667871,12.67
West Virginia,2020-06-06,4413,2020-05-30,83162,667871,12.45
West Virginia,2020-06-13,4327,2020-06-06,75236,667871,11.27
West Virginia,2020-06-20,3756,2020-06-13,70276,667871,10.52
West Virginia,2020-06-27,3532,2020-06-20,69096,667871,10.35
West Virginia,2020-07-04,3330,2020-06-27,65556,667871,9.82
West Virginia,2020-07-11,4070,2020-07-04,64342,664212,9.69
West Virginia,2020-07-18,3758,2020-07-11,65680,664212,9.89
West Virginia,2020-07-25,3123,2020-07-18,64365,664212,9.69
West Virginia,2020-08-01,2506,2020-07-25,62696,664212,9.44
West Virginia,2020-08-08,1981,2020-08-01,57763,664212,8.70
West Virginia,2020-08-15,2414,2020-08-08,54525,664212,8.21
West Virginia,2020-08-22,2082,2020-08-15,52079,664212,7.84
West Virginia,2020-08-29,2026,2020-08-22,49892,664212,7.51
West Virginia,2020-09-05,2113,2020-08-29,47742,664212,7.19
West Virginia,2020-09-12,1881,2020-09-05,45891,664212,6.91
West Virginia,2020-09-19,2224,2020-09-12,45429,664212,6.84
West Virginia,2020-09-26,1903,2020-09-19,40892,664212,6.16
West Virginia,2020-10-03,1958,2020-09-26,35220,664212,5.30
West Virginia,2020-10-10,2138,2020-10-03,30712,662540,4.64
West Virginia,2020-10-17,1940,2020-10-10,26469,662540,4.00
West Virginia,2020-10-24,2091,2020-10-17,24485,662540,3.70
West Virginia,2020-10-31,2023,2020-10-24,23054,662540,3.48
Wisconsin,2019-01-05,11915,2018-12-29,48982,2827121,1.73
Wisconsin,2019-01-12,7989,2019-01-05,50273,2833042,1.77
Wisconsin,2019-01-19,6332,2019-01-12,45888,2833042,1.62
Wisconsin,2019-01-26,6902,2019-01-19,44587,2833042,1.57
Wisconsin,2019-02-02,11372,2019-01-26,48011,2833042,1.69
Wisconsin,2019-02-09,10180,2019-02-02,54782,2833042,1.93
Wisconsin,2019-02-16,5574,2019-02-09,47683,2833042,1.68
Wisconsin,2019-02-23,5769,2019-02-16,45863,2833042,1.62
Wisconsin,2019-03-02,6099,2019-02-23,44312,2833042,1.56
Wisconsin,2019-03-09,6373,2019-03-02,44487,2833042,1.57
Wisconsin,2019-03-16,5999,2019-03-09,43947,2833042,1.55
Wisconsin,2019-03-23,5416,2019-03-16,42319,2833042,1.49
Wisconsin,2019-03-30,5678,2019-03-23,40083,2833042,1.41
Wisconsin,2019-04-06,5381,2019-03-30,38304,2833042,1.35
Wisconsin,2019-04-13,4684,2019-04-06,33123,2839742,1.17
Wisconsin,2019-04-20,4902,2019-04-13,31454,2839742,1.11
Wisconsin,2019-04-27,4891,2019-04-20,29636,2839742,1.04
Wisconsin,2019-05-04,4230,2019-04-27,26352,2839742,0.93
Wisconsin,2019-05-11,4230,2019-05-04,24838,2839742,0.87
Wisconsin,2019-05-18,3510,2019-05-11,22949,2839742,0.81
Wisconsin,2019-05-25,3514,2019-05-18,21608,2839742,0.76
Wisconsin,2019-06-01,3753,2019-05-25,21075,2839742,0.74
Wisconsin,2019-06-08,4367,2019-06-01,21636,2839742,0.76
Wisconsin,2019-06-15,5208,2019-06-08,21574,2839742,0.76
Wisconsin,2019-06-22,5467,2019-06-15,23915,2839742,0.84
Wisconsin,2019-06-29,4345,2019-06-22,25106,2839742,0.88
Wisconsin,2019-07-06,5609,2019-06-29,24961,2839742,0.88
Wisconsin,2019-07-13,5475,2019-07-06,29809,2845276,1.05
Wisconsin,2019-07-20,3441,2019-07-13,26526,2845276,0.93
Wisconsin,2019-07-27,3427,2019-07-20,25635,2845276,0.90
Wisconsin,2019-08-03,3702,2019-07-27,25235,2845276,0.89
Wisconsin,2019-08-10,3833,2019-08-03,25799,2845276,0.91
Wisconsin,2019-08-17,3369,2019-08-10,25087,2845276,0.88
Wisconsin,2019-08-24,3190,2019-08-17,24157,2845276,0.85
Wisconsin,2019-08-31,3787,2019-08-24,23279,2845276,0.82
Wisconsin,2019-09-07,3826,2019-08-31,23006,2845276,0.81
Wisconsin,2019-09-14,3594,2019-09-07,20411,2845276,0.72
Wisconsin,2019-09-21,3151,2019-09-14,18955,2845276,0.67
Wisconsin,2019-09-28,2993,2019-09-21,18491,2845276,0.65
Wisconsin,2019-10-05,3773,2019-09-28,18508,2845276,0.65
Wisconsin,2019-10-12,3888,2019-10-05,19041,2848173,0.67
Wisconsin,2019-10-19,3536,2019-10-12,18962,2848173,0.67
Wisconsin,2019-10-26,3911,2019-10-19,19430,2848173,0.68
Wisconsin,2019-11-02,4827,2019-10-26,20121,2848173,0.71
Wisconsin,2019-11-09,5847,2019-11-02,22085,2848173,0.78
Wisconsin,2019-11-16,6642,2019-11-09,23174,2848173,0.81
Wisconsin,2019-11-23,7396,2019-11-16,26913,2848173,0.94
Wisconsin,2019-11-30,8129,2019-11-23,27603,2848173,0.97
Wisconsin,2019-12-07,10564,2019-11-30,37499,2848173,1.32
Wisconsin,2019-12-14,6794,2019-12-07,33276,2848173,1.17
Wisconsin,2019-12-21,7776,2019-12-14,35984,2848173,1.26
Wisconsin,2019-12-28,10483,2019-12-21,36158,2848173,1.27
Wisconsin,2020-01-04,12854,2019-12-28,49605,2848173,1.74
Wisconsin,2020-01-11,8255,2020-01-04,53305,2851929,1.87
Wisconsin,2020-01-18,6388,2020-01-11,44776,2851929,1.57
Wisconsin,2020-01-25,6134,2020-01-18,44077,2851929,1.55
Wisconsin,2020-02-01,6280,2020-01-25,44425,2851929,1.56
Wisconsin,2020-02-08,6579,2020-02-01,44477,2851929,1.56
Wisconsin,2020-02-15,5808,2020-02-08,44163,2851929,1.55
Wisconsin,2020-02-22,6098,2020-02-15,43996,2851929,1.54
Wisconsin,2020-02-29,5658,2020-02-22,43574,2851929,1.53
Wisconsin,2020-03-07,5052,2020-02-29,42337,2851929,1.48
Wisconsin,2020-03-14,5190,2020-03-07,40738,2851929,1.43
Wisconsin,2020-03-21,51031,2020-03-14,43607,2851929,1.53
Wisconsin,2020-03-28,110934,2020-03-21,99574,2851929,3.49
Wisconsin,2020-04-04,104823,2020-03-28,208387,2851929,7.31
Wisconsin,2020-04-11,70000,2020-04-04,262847,2853837,9.21
Wisconsin,2020-04-18,55883,2020-04-11,299532,2853837,10.50
Wisconsin,2020-04-25,49993,2020-04-18,321063,2853837,11.25
Wisconsin,2020-05-02,37885,2020-04-25,314025,2853837,11.00
Wisconsin,2020-05-09,38710,2020-05-02,313248,2853837,10.98
Wisconsin,2020-05-16,31287,2020-05-09,308397,2853837,10.81
Wisconsin,2020-05-23,28967,2020-05-16,291677,2853837,10.22
Wisconsin,2020-05-30,24661,2020-05-23,269678,2853837,9.45
Wisconsin,2020-06-06,25047,2020-05-30,255805,2853837,8.96
Wisconsin,2020-06-13,25543,2020-06-06,238528,2853837,8.36
Wisconsin,2020-06-20,25428,2020-06-13,225424,2853837,7.90
Wisconsin,2020-06-27,24925,2020-06-20,222897,2853837,7.81
Wisconsin,2020-07-04,27385,2020-06-27,218553,2853837,7.66
Wisconsin,2020-07-11,29051,2020-07-04,224765,2855007,7.87
Wisconsin,2020-07-18,25129,2020-07-11,218606,2855007,7.66
Wisconsin,2020-07-25,23026,2020-07-18,211944,2855007,7.42
Wisconsin,2020-08-01,19196,2020-07-25,208649,2855007,7.31
Wisconsin,2020-08-08,14257,2020-08-01,180146,2855007,6.31
Wisconsin,2020-08-15,14834,2020-08-08,173270,2855007,6.07
Wisconsin,2020-08-22,13879,2020-08-15,161697,2855007,5.66
Wisconsin,2020-08-29,12457,2020-08-22,150900,2855007,5.29
Wisconsin,2020-09-05,12238,2020-08-29,138621,2855007,4.86
Wisconsin,2020-09-12,11709,2020-09-05,130672,2855007,4.58
Wisconsin,2020-09-19,12178,2020-09-12,128663,2855007,4.51
Wisconsin,2020-09-26,11185,2020-09-19,119104,2855007,4.17
Wisconsin,2020-10-03,11916,2020-09-26,112613,2855007,3.94
Wisconsin,2020-10-10,14971,2020-10-03,110050,2857433,3.85
Wisconsin,2020-10-17,13890,2020-10-10,102729,2857433,3.60
Wisconsin,2020-10-24,13540,2020-10-17,100438,2857433,3.51
Wisconsin,2020-10-31,14874,2020-10-24,98223,2857433,3.44
Wyoming,2019-01-05,531,2018-12-29,2866,262813,1.09
Wyoming,2019-01-12,772,2019-01-05,2938,263399,1.12
Wyoming,2019-01-19,495,2019-01-12,2973,263399,1.13
Wyoming,2019-01-26,454,2019-01-19,3054,263399,1.16
Wyoming,2019-02-02,428,2019-01-26,3260,263399,1.24
Wyoming,2019-02-09,389,2019-02-02,3137,263399,1.19
Wyoming,2019-02-16,343,2019-02-09,3145,263399,1.19
Wyoming,2019-02-23,387,2019-02-16,3055,263399,1.16
Wyoming,2019-03-02,338,2019-02-23,3216,263399,1.22
Wyoming,2019-03-09,351,2019-03-02,3042,263399,1.15
Wyoming,2019-03-16,322,2019-03-09,2929,263399,1.11
Wyoming,2019-03-23,344,2019-03-16,2907,263399,1.10
Wyoming,2019-03-30,203,2019-03-23,2786,263399,1.06
Wyoming,2019-04-06,344,2019-03-30,2526,263399,0.96
Wyoming,2019-04-13,597,2019-04-06,2304,264598,0.87
Wyoming,2019-04-20,356,2019-04-13,2386,264598,0.90
Wyoming,2019-04-27,286,2019-04-20,2207,264598,0.83
Wyoming,2019-05-04,329,2019-04-27,2103,264598,0.79
Wyoming,2019-05-11,265,2019-05-04,1964,264598,0.74
Wyoming,2019-05-18,207,2019-05-11,1791,264598,0.68
Wyoming,2019-05-25,217,2019-05-18,1200,264598,0.45
Wyoming,2019-06-01,440,2019-05-25,1842,264598,0.70
Wyoming,2019-06-08,389,2019-06-01,1613,264598,0.61
Wyoming,2019-06-15,298,2019-06-08,1518,264598,0.57
Wyoming,2019-06-22,264,2019-06-15,1518,264598,0.57
Wyoming,2019-06-29,348,2019-06-22,1622,264598,0.61
Wyoming,2019-07-06,442,2019-06-29,1372,264598,0.52
Wyoming,2019-07-13,443,2019-07-06,1630,265941,0.61
Wyoming,2019-07-20,241,2019-07-13,1853,265941,0.70
Wyoming,2019-07-27,178,2019-07-20,1821,265941,0.68
Wyoming,2019-08-03,186,2019-07-27,1773,265941,0.67
Wyoming,2019-08-10,215,2019-08-03,1663,265941,0.63
Wyoming,2019-08-17,236,2019-08-10,1637,265941,0.62
Wyoming,2019-08-24,239,2019-08-17,1578,265941,0.59
Wyoming,2019-08-31,232,2019-08-24,1461,265941,0.55
Wyoming,2019-09-07,222,2019-08-31,1385,265941,0.52
Wyoming,2019-09-14,244,2019-09-07,1385,265941,0.52
Wyoming,2019-09-21,283,2019-09-14,1304,265941,0.49
Wyoming,2019-09-28,298,2019-09-21,1377,265941,0.52
Wyoming,2019-10-05,436,2019-09-28,1430,265941,0.54
Wyoming,2019-10-12,476,2019-10-05,1405,267362,0.53
Wyoming,2019-10-19,512,2019-10-12,1504,267362,0.56
Wyoming,2019-10-26,412,2019-10-19,1427,267362,0.53
Wyoming,2019-11-02,750,2019-10-26,1677,267362,0.63
Wyoming,2019-11-09,798,2019-11-02,2001,267362,0.75
Wyoming,2019-11-16,521,2019-11-09,2114,267362,0.79
Wyoming,2019-11-23,608,2019-11-16,2249,267362,0.84
Wyoming,2019-11-30,589,2019-11-23,2346,267362,0.88
Wyoming,2019-12-07,760,2019-11-30,2796,267362,1.05
Wyoming,2019-12-14,542,2019-12-07,2694,267362,1.01
Wyoming,2019-12-21,629,2019-12-14,2692,267362,1.01
Wyoming,2019-12-28,630,2019-12-21,2657,267362,0.99
Wyoming,2020-01-04,662,2019-12-28,3219,267362,1.20
Wyoming,2020-01-11,829,2020-01-04,3302,268518,1.23
Wyoming,2020-01-18,636,2020-01-11,3301,268518,1.23
Wyoming,2020-01-25,531,2020-01-18,3354,268518,1.25
Wyoming,2020-02-01,529,2020-01-25,3475,268518,1.29
Wyoming,2020-02-08,589,2020-02-01,3507,268518,1.31
Wyoming,2020-02-15,598,2020-02-08,3699,268518,1.38
Wyoming,2020-02-22,389,2020-02-15,3611,268518,1.34
Wyoming,2020-02-29,471,2020-02-22,3543,268518,1.32
Wyoming,2020-03-07,534,2020-02-29,3508,268518,1.31
Wyoming,2020-03-14,517,2020-03-07,3375,268518,1.26
Wyoming,2020-03-21,3653,2020-03-14,3197,268518,1.19
Wyoming,2020-03-28,6396,2020-03-21,4519,268518,1.68
